,FIRM,K,KT,KINT,SALES,ASSETS,INV,INVT,INVINT,LINV,LINVT,LINVINT,INVSALES,INVTSALES,INVINTSALES,INVK,INVTK,INVINTK,INVA,INVTA,INVINTA,LC,SC,LCSALES,SCSALES,EMPL,CR,AGE,LEMPL,LWAGE,smallm,largem,high,low,fclowm,fchighm,treat,notreat,snotreat,snotreat2,snotreat3,score,s,s2,s3,ssmall,ssmall2,ssmall3,slarge,slarge2,slarge3,treatsmall,streatsmall,streatsmall2,streatsmall3,treatlarge,streatlarge,streatlarge2,streatlarge3,treath,streath,streath2,streath3,streath4,treatl,streatl,streatl2,streatl3,streatl4,treatsmallh,streatsmallh,streatsmallh2,streatsmallh3,treatlargeh,streatlargeh,streatlargeh2,streatlargeh3,treatsmalll,streatsmalll,streatsmalll2,streatsmalll3,treatlargel,streatlargel,streatlargel2,streatlargel3,fclow,fchigh,sfclow,sfclow2,sfclow3,sfchigh,sfchigh2,sfchigh3,treatfclow,streatfclow,streatfclow2,streatfclow3,treatfchigh,streatfchigh,streatfchigh2,streatfchigh3,streat,streat2,streat3
218,219.0,659.0,395.0,264.0,6885.0,4136.0,-39.0,-20.0,-19.0,11.550462,10.680171,11.68255,-0.005664488,-0.0029048657,-0.0027596224,-0.059180576,-0.030349014,-0.028831564,-0.009429401,-0.00483559,-0.0045938105,5823.0,12180.0,0.84575164,1.7690632,170.0,0.339213,1997.0526,5.1357985,3.5337725,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,22.0,484.0,10648.0,22.0,484.0,10648.0,0.0,0.0,0.0,1.0,22.0,484.0,10648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,484.0,10648.0,234256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,484.0,10648.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,22.0,484.0,10648.0,0.0,0.0,0.0,0.0,1.0,22.0,484.0,10648.0,22.0,484.0,10648.0
219,220.0,350.0,204.0,146.0,1445.0,1648.0,-217.0,-135.0,-82.0,11.548746,10.677524,11.682018,-0.15017301,-0.09342561,-0.056747403,-0.62,-0.3857143,-0.23428571,-0.13167475,-0.08191747,-0.049757283,2699.0,2168.0,1.86782,1.5003461,54.0,,1987.0908,3.988984,3.9116526,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-5.0,25.0,-125.0,70.0,-5.0,25.0,-125.0,-5.0,25.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-5.0,25.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,221.0,76.0,75.0,1.0,6019.0,5264.0,55.0,52.0,3.0,11.551367,10.681826,11.682735,0.00913773,0.008639309,0.00049842166,0.7236842,0.68421054,0.039473683,0.010448328,0.009878419,0.0005699088,2298.0,5483.0,0.381791,0.91094863,,,1987.0912,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-12.0,144.0,-1728.0,63.0,-12.0,144.0,-1728.0,-12.0,144.0,-1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-12.0,144.0,-1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,222.0,1151.0,969.0,182.0,9686.0,5436.0,-211.0,-328.0,117.0,11.548804,10.673063,11.683698,-0.021784019,-0.033863306,0.01207929,-0.18331885,-0.2849696,0.10165074,-0.038815305,-0.060338486,0.02152318,1283.0,24848.0,0.13245922,2.565352,,0.3136646,1987.092,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,85.0,10.0,100.0,1000.0,10.0,100.0,1000.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,10.0,100.0,1000.0
222,223.0,3446.0,1078.0,2368.0,24758.0,17706.0,-1134.0,1116.0,-2250.0,11.53986,10.70596,11.663542,-0.045803376,0.04507634,-0.090879716,-0.32907718,0.32385373,-0.6529309,-0.064046085,0.06302948,-0.12707557,15920.0,26716.0,0.6430245,1.0790856,365.0,0.42648727,,5.8998976,3.7754343,0.0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,84.0,9.0,81.0,729.0,0.0,0.0,0.0,9.0,81.0,729.0,0.0,0.0,0.0,0.0,1.0,9.0,81.0,729.0,1.0,9.0,81.0,729.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,81.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9.0,81.0,729.0
223,224.0,1482.0,1386.0,96.0,18881.0,14825.0,-225.0,-185.0,-40.0,11.548669,10.67637,11.682373,-0.011916742,-0.00979821,-0.0021185318,-0.15182187,-0.12483131,-0.026990553,-0.0151770655,-0.012478921,-0.002698145,15029.0,9552.0,0.7959854,0.5059054,307.0,,1987.1112,5.7268476,3.8908892,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-46.0,2116.0,-97336.0,29.0,-46.0,2116.0,-97336.0,0.0,0.0,0.0,-46.0,2116.0,-97336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-46.0,2116.0,-97336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,225.0,447.0,431.0,16.0,532.0,761.0,-31.0,-179.0,148.0,11.550539,10.676508,11.683959,-0.058270678,-0.33646616,0.2781955,-0.06935123,-0.40044743,0.3310962,-0.040735874,-0.23521683,0.19448094,714.0,513.0,1.3421053,0.96428573,,0.47769517,1992.0728,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,87.0,12.0,144.0,1728.0,12.0,144.0,1728.0,0.0,0.0,0.0,1.0,12.0,144.0,1728.0,0.0,0.0,0.0,0.0,1.0,12.0,144.0,1728.0,20736.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,144.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,144.0,1728.0,0.0,0.0,0.0,0.0,1.0,12.0,144.0,1728.0,12.0,144.0,1728.0
225,226.0,210040.0,207950.0,2090.0,1390580.0,605723.0,3640.0,5046.0,-1406.0,11.585283,10.79037,11.670775,0.0026176127,0.0036287017,-0.001011089,0.017330032,0.024023995,-0.006693963,0.0060093477,0.008330541,-0.002321193,800888.0,344926.0,0.5759381,0.2480447,22928.0,0.42087543,1983.0208,10.040114,3.5533621,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,17.0,289.0,4913.0,0.0,0.0,0.0,17.0,289.0,4913.0,0.0,0.0,0.0,0.0,1.0,17.0,289.0,4913.0,1.0,17.0,289.0,4913.0,83521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,289.0,4913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,17.0,289.0,4913.0,0.0,0.0,0.0,1.0,17.0,289.0,4913.0,0.0,0.0,0.0,0.0,17.0,289.0,4913.0
226,227.0,157.0,42.0,115.0,454.0,724.0,26.0,-20.0,46.0,11.551088,10.680171,11.683099,0.057268724,-0.04405286,0.101321585,0.1656051,-0.12738854,0.29299363,0.0359116,-0.027624309,0.063535914,424.0,534.0,0.9339207,1.1762115,,0.35000002,1992.0924,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,5.0,25.0,125.0,5.0,25.0,125.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,5.0,25.0,125.0
227,228.0,465.0,416.0,49.0,3312.0,2316.0,-29.0,-45.0,16.0,11.550558,10.679596,11.682845,-0.008756039,-0.013586956,0.004830918,-0.06236559,-0.09677419,0.034408603,-0.012521589,-0.019430052,0.006908463,1623.0,2678.0,0.49003622,0.80857486,,0.40106383,1992.1216,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,79.0,4.0,16.0,64.0,4.0,16.0,64.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,4.0,16.0,64.0
228,229.0,784.0,781.0,3.0,5539.0,9367.0,1483.0,1139.0,344.0,11.565015,10.706475,11.685609,0.26773787,0.20563279,0.062105075,1.8915817,1.4528061,0.4387755,0.15832177,0.1215971,0.03672467,3030.0,2602.0,0.54703015,0.46975988,95.0,0.4465517,,4.553877,3.462441,1.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,85.0,10.0,100.0,1000.0,10.0,100.0,1000.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,10000.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10.0,100.0,1000.0
229,230.0,229320.0,217589.0,11731.0,650507.0,453079.0,35272.0,43749.0,-8477.0,11.843207,11.376578,11.60849,0.054222323,0.067253694,-0.013031374,0.15381126,0.19077708,-0.036965813,0.07784956,0.09655932,-0.018709762,91295.0,334187.0,0.14034438,0.51373315,2489.0,0.25,1988.0225,7.8196363,3.602215,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,87.0,12.0,144.0,1728.0,0.0,0.0,0.0,12.0,144.0,1728.0,0.0,0.0,0.0,0.0,1.0,12.0,144.0,1728.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,144.0,1728.0,20736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,144.0,1728.0,,,0.0,0.0,0.0,12.0,144.0,1728.0,0.0,0.0,0.0,0.0,1.0,12.0,144.0,1728.0,12.0,144.0,1728.0
230,231.0,63.0,56.0,7.0,1126.0,985.0,28.0,19.0,9.0,11.551107,10.681067,11.682786,0.024866786,0.01687389,0.007992895,0.44444445,0.3015873,0.14285715,0.028426396,0.01928934,0.009137056,883.0,1014.0,0.78419185,0.90053284,,,1988.0308,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-4.0,16.0,-64.0,71.0,-4.0,16.0,-64.0,-4.0,16.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-4.0,16.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,232.0,80414.0,53549.0,26865.0,187119.0,211654.0,-11090.0,-2022.0,-9068.0,11.437922,10.6330385,11.603105,-0.059267096,-0.010805958,-0.04846114,-0.1379113,-0.025144875,-0.11276644,-0.052396838,-0.009553327,-0.04284351,121769.0,125136.0,0.650757,0.6687509,3053.0,0.40018314,,8.02388,3.686001,0.0,1.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,91.0,16.0,256.0,4096.0,0.0,0.0,0.0,16.0,256.0,4096.0,0.0,0.0,0.0,0.0,1.0,16.0,256.0,4096.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,256.0,4096.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,256.0,4096.0,,,,,,,,,,,,,,,,,16.0,256.0,4096.0
232,233.0,231.0,189.0,42.0,18859.0,10454.0,1539.0,176.0,1363.0,11.565546,10.684669,11.694146,0.0816056,0.009332414,0.07227319,6.662338,0.7619048,5.900433,0.14721638,0.016835662,0.13038072,4937.0,10730.0,0.26178482,0.5689591,96.0,0.37816763,1989.0726,4.564348,3.9401648,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,79.0,4.0,16.0,64.0,0.0,0.0,0.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,,,0.0,0.0,0.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,4.0,16.0,64.0
233,234.0,5507.0,2669.0,2838.0,30871.0,21353.0,-2248.0,7.0,-2255.0,11.528956,10.680792,11.663498,-0.07281915,0.00022675002,-0.0730459,-0.40820774,0.0012711094,-0.40947884,-0.10527795,0.00032782278,-0.105605766,29489.0,36747.0,0.95523304,1.1903404,487.0,0.43706295,1999.0416,6.188264,4.1035085,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,94.0,19.0,361.0,6859.0,0.0,0.0,0.0,19.0,361.0,6859.0,0.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,1.0,19.0,361.0,6859.0,130321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,19.0,361.0,6859.0,0.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,19.0,361.0,6859.0
234,235.0,21213.0,12922.0,8291.0,95756.0,137043.0,24882.0,13782.0,11100.0,11.765596,10.955829,11.772246,0.25984794,0.14392832,0.11591963,1.1729599,0.64969593,0.52326405,0.18156345,0.100566976,0.080996476,83020.0,45958.0,0.8669953,0.47994903,1645.0,0.43325514,1997.1224,7.4054956,3.9213412,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,86.0,11.0,121.0,1331.0,0.0,0.0,0.0,11.0,121.0,1331.0,0.0,0.0,0.0,0.0,1.0,11.0,121.0,1331.0,1.0,11.0,121.0,1331.0,14641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,121.0,1331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11.0,121.0,1331.0,0.0,0.0,0.0,0.0,1.0,11.0,121.0,1331.0,11.0,121.0,1331.0
235,236.0,34.0,33.0,1.0,670.0,468.0,110.0,16.0,94.0,11.551896,10.680999,11.683503,0.1641791,0.023880597,0.1402985,3.235294,0.47058824,2.764706,0.23504274,0.034188036,0.2008547,515.0,666.0,0.76865673,0.9940299,,,1998.0116,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-14.0,196.0,-2744.0,61.0,-14.0,196.0,-2744.0,-14.0,196.0,-2744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-14.0,196.0,-2744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,237.0,1892.0,1870.0,22.0,6560.0,5188.0,690.0,660.0,30.0,11.557459,10.695688,11.682963,0.10518292,0.10060976,0.0045731706,0.36469343,0.3488372,0.015856236,0.13299923,0.12721665,0.0057825753,2515.0,7477.0,0.38338414,1.1397866,79.0,,1988.0914,4.3694477,3.4605803,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-4.0,16.0,-64.0,71.0,-4.0,16.0,-64.0,-4.0,16.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-4.0,16.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,238.0,2020.0,1768.0,252.0,28334.0,18119.0,-579.0,-528.0,-51.0,11.545247,10.668421,11.68228,-0.020434814,-0.018634856,-0.0017999576,-0.28663367,-0.26138613,-0.025247525,-0.031955406,-0.029140681,-0.0028147248,8993.0,37138.0,0.31739253,1.3107221,225.0,0.3848841,1998.0408,5.4161005,3.6881013,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,85.0,10.0,100.0,1000.0,0.0,0.0,0.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,,,0.0,0.0,0.0,10.0,100.0,1000.0,0.0,0.0,0.0,0.0,1.0,10.0,100.0,1000.0,10.0,100.0,1000.0
238,239.0,1661.0,1107.0,554.0,2876.0,2825.0,-100.0,-32.0,-68.0,11.549874,10.679895,11.682137,-0.034770515,-0.011126565,-0.02364395,-0.060204696,-0.019265503,-0.040939193,-0.03539823,-0.011327433,-0.024070796,2614.0,1491.0,0.9089013,0.5184284,,0.31749076,2000.0225,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,5.0,25.0,125.0,5.0,25.0,125.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,25.0,125.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,125.0,5.0,25.0,125.0
239,240.0,160.0,23.0,137.0,1551.0,1142.0,170.0,-14.0,184.0,11.552473,10.680309,11.684262,0.109606706,-0.009026434,0.11863314,1.0625,-0.0875,1.15,0.14886165,-0.012259195,0.16112085,838.0,1020.0,0.54029655,0.6576402,,,2000.0308,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-5.0,25.0,-125.0,70.0,-5.0,25.0,-125.0,-5.0,25.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-5.0,25.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,241.0,2626.0,2447.0,179.0,11993.0,8895.0,-611.0,-466.0,-145.0,11.544937,10.669862,11.681486,-0.050946385,-0.038856,-0.012090386,-0.23267327,-0.1774562,-0.05521706,-0.06869028,-0.05238898,-0.016301293,11199.0,7082.0,0.93379474,0.59051114,325.0,0.39721596,1989.0225,5.7838254,3.5397546,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,77.0,2.0,4.0,8.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,,,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,2.0,4.0,8.0
241,242.0,2611.0,2539.0,72.0,66586.0,51404.0,123.0,43.0,80.0,11.552021,10.681619,11.683385,0.0018472351,0.0006457814,0.0012014537,0.04710839,0.016468786,0.030639602,0.0023928098,0.0008365108,0.0015562992,33497.0,36992.0,0.5030637,0.55555224,623.0,0.4352445,1998.0612,6.4345465,3.9846647,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,81.0,6.0,36.0,216.0,0.0,0.0,0.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,1.0,6.0,36.0,216.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,6.0,36.0,216.0
242,243.0,895.0,870.0,25.0,4516.0,3816.0,274.0,234.0,40.0,11.5534725,10.685995,11.683048,0.060673162,0.051815767,0.0088573955,0.30614525,0.26145253,0.044692736,0.07180294,0.061320756,0.01048218,3830.0,3028.0,0.84809566,0.67050487,118.0,,1987.1216,4.7706847,3.4799354,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-5.0,25.0,-125.0,70.0,-5.0,25.0,-125.0,-5.0,25.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-5.0,25.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,244.0,1043.0,1009.0,34.0,3449.0,2880.0,-87.0,-61.0,-26.0,11.549999,10.679228,11.682491,-0.025224702,-0.017686285,-0.007538417,-0.08341323,-0.05848514,-0.024928093,-0.030208332,-0.021180555,-0.009027778,3020.0,4008.0,0.87561613,1.162076,62.0,0.35,1989.032,4.1271343,3.8858778,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,15.0,225.0,3375.0,15.0,225.0,3375.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,50625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,15.0,225.0,3375.0
244,245.0,79.0,63.0,16.0,3019.0,2439.0,4.0,12.0,-8.0,11.550877,10.680907,11.682643,0.001324942,0.003974826,-0.002649884,0.050632913,0.15189873,-0.101265825,0.0016400164,0.004920049,-0.003280033,1632.0,3098.0,0.54057634,1.0261676,,0.36648297,1989.0414,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,89.0,14.0,196.0,2744.0,14.0,196.0,2744.0,0.0,0.0,0.0,1.0,14.0,196.0,2744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,196.0,2744.0,38416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,196.0,2744.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,14.0,196.0,2744.0,0.0,0.0,0.0,0.0,1.0,14.0,196.0,2744.0,14.0,196.0,2744.0
245,246.0,16.0,14.0,2.0,393.0,170.0,22.0,24.0,-2.0,11.551049,10.681183,11.6826935,0.055979643,0.061068702,-0.0050890585,1.375,1.5,-0.125,0.12941177,0.14117648,-0.011764706,270.0,512.0,0.6870229,1.302799,,,1989.0416,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-11.0,121.0,-1331.0,64.0,-11.0,121.0,-1331.0,-11.0,121.0,-1331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,-11.0,121.0,-1331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,247.0,222.0,88.0,134.0,2528.0,1957.0,16.0,-17.0,33.0,11.550992,10.680241,11.682989,0.006329114,-0.0067246836,0.013053797,0.072072074,-0.076576576,0.14864865,0.008175779,-0.008686765,0.016862545,1564.0,2054.0,0.6186709,0.8125,46.0,0.40724558,2000.0924,3.8286414,3.5263605,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,15.0,225.0,3375.0,15.0,225.0,3375.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,50625.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,15.0,225.0,3375.0
